Max_Squared_Difference
0.004649170789828846
0.003911595323192046
0.007783787790008268
0.006833896334891326
0.007897581463398357
0.004983089945571069
0.0041441101036709125
0.003363093762129995
0.007293834707009059
0.006808299953152996
0.006109696981932867
0.00467839311388377
0.0036837723034524776
0.0036763126098437473
0.0043567488800492805
0.005159454650841096
0.004580398373066506
0.004663975253558082
0.008635346392275
0.004507366365361859
0.011398513859259995
0.0029745025606399754
0.004175849979707433
0.006844779705614571
0.00841062663101584
0.006735596545038889
0.004697539661093701
0.003459507993102565
0.004078223827855474
0.0044474935210109205
0.006653406420501757
0.005150647749183188
0.005324628983763632
0.00621819762421825
0.005246640899604766
0.004324970454622911
0.002868578620863474
0.0033812102757789864
0.004450582087465677
0.0039373048183104446
0.0057964224362313296
0.004213911823720128
0.005387251830889085
0.003954946197952076
0.005009013312540674
0.0065453073781987425
0.005053362179795804
0.004970426202945435
0.0049685336940445265
0.004152468225376589
0.003434319744441974
0.006495047797098916
0.004962607280462132
0.006647281681849471
0.004561606012384507
0.0037194979076109603
0.005215851741267945
0.003953696773113785
0.0035043784941195992
0.005048376755440127
0.009209963498786155
0.008783109994323175
0.005342048355049196
0.004179065594078163
0.006502700094076991
0.005721347670005063
0.004015130609185467
0.003146932417702201
0.006707658033818377
0.004936009321667625
0.009100335399969482
0.002840161036267751
0.006140266683147162
0.006073061873712629
0.0033813542384267354
0.004221249441686601
0.004793902743978323
0.005329284733902099
0.007865970576409451
0.006082765296727901
0.0047747623908062425
0.005074866108506948
0.004313178448017591
0.006705964722952214
0.004744965264005687
0.004217119409003539
0.004361269496283172
0.003281054855525125
0.003990929795882126
0.004679234323199875
0.005631100338844589
0.006779501428901462
0.007002137108603841
0.004777847213281504
0.006887150065069969
0.00771467897010221
0.003608044854019154
0.005021528125575041
0.0058279315205258045
0.006103506765072485
