CRPS
4.5315676940519314e-05
5.1478921703722505e-05
5.644845897243771e-05
5.028153336793835e-05
4.5873789711594545e-05
5.606385080239921e-05
5.551446141220097e-05
5.747092745390231e-05
4.471063280923328e-05
5.5022777571877386e-05
6.06210376131048e-05
5.236188044010934e-05
6.808452175504113e-05
5.363238828287095e-05
6.28520723221593e-05
6.900911716269312e-05
6.375672619901794e-05
6.43129461566996e-05
6.771136782039139e-05
6.674827895795905e-05
6.392157869989433e-05
6.549063066370903e-05
6.064091403113026e-05
5.276533535508356e-05
7.608198363077299e-05
4.998250569770464e-05
5.706589548985157e-05
4.8637926824059864e-05
4.702775950484273e-05
9.060843644343961e-05
5.928409619649924e-05
5.382885730672718e-05
5.554913285940174e-05
6.106307700441374e-05
6.412202775994528e-05
5.773363221811957e-05
6.671096784558139e-05
4.3822754562515885e-05
6.573035848814738e-05
8.454349675120521e-05
6.823125351671488e-05
5.192560288640573e-05
3.984893718151936e-05
5.4066891718671065e-05
7.880433615692269e-05
5.010347170083611e-05
6.234694200631043e-05
6.669165571464925e-05
4.4905026177698184e-05
7.289785636943141e-05
6.77413179905988e-05
8.318352237576562e-05
6.025692234864105e-05
6.483192230479951e-05
6.176430486377641e-05
6.248457061238562e-05
4.608893286710467e-05
6.867023741838697e-05
5.8978400745428666e-05
6.039425813321492e-05
7.137572767181293e-05
6.907802962562108e-05
5.3995879005038774e-05
6.04846948516383e-05
4.509237390493144e-05
5.0785763798945596e-05
5.750695095119763e-05
6.816647278104383e-05
7.692465332197693e-05
4.9493415005699546e-05
6.463138121413246e-05
4.98031184294679e-05
5.533395223471741e-05
7.651479975139555e-05
6.208323368251272e-05
4.901373265037546e-05
5.265317468592641e-05
4.883392498833098e-05
6.480817786407848e-05
6.001763957457104e-05
7.749238400211996e-05
6.163108732209149e-05
5.1951725208458956e-05
6.425128869654568e-05
7.874497271940955e-05
6.620292037713872e-05
6.218348952139751e-05
4.9258206632768305e-05
4.979791511761185e-05
6.397090578667426e-05
5.724669183644228e-05
5.642623709786244e-05
6.672626790949581e-05
4.898422974110733e-05
6.0428191341295094e-05
6.679476193841588e-05
6.827974570778288e-05
6.202908206096143e-05
5.793071799038093e-05
7.794817116410206e-05
