"X","Y","Prediction","Method"
56,30,0.890590076084904,"ASS"
60,30,0.890590511306808,"ASS"
61,30,0.890590730179482,"ASS"
64,30,0.890591391872972,"ASS"
69,30,0.890592511748265,"ASS"
70,30,0.890592738301119,"ASS"
72,30,0.890593194002283,"ASS"
73,30,0.890593423155007,"ASS"
79,30,0.89059481644032,"ASS"
82,30,0.890595524985322,"ASS"
86,30,0.890596482161959,"ASS"
87,30,0.890596723690417,"ASS"
92,30,0.890597944821669,"ASS"
94,30,0.890598439600121,"ASS"
49,31,0.890599188590222,"ASS"
53,31,0.890599440080739,"ASS"
65,31,0.890602530043048,"ASS"
66,31,0.890602793605983,"ASS"
89,31,0.890609119805371,"ASS"
92,31,0.89060998303587,"ASS"
49,32,0.89061144172568,"ASS"
53,32,0.890612329029621,"ASS"
54,32,0.890612626828151,"ASS"
58,32,0.890613828244342,"ASS"
59,32,0.890614131166906,"ASS"
64,32,0.890615661320611,"ASS"
65,32,0.890615970477357,"ASS"
66,32,0.890616280681886,"ASS"
70,32,0.890617532027013,"ASS"
75,32,0.890619120078648,"ASS"
77,32,0.890619762788718,"ASS"
83,32,0.890621716850254,"ASS"
86,32,0.890622708585921,"ASS"
87,32,0.890623041358924,"ASS"
89,32,0.890623710210947,"ASS"
91,32,0.890624383486937,"ASS"
49,33,0.890625061205958,"ASS"
54,33,0.890626775053028,"ASS"
58,33,0.890627468453302,"ASS"
61,33,0.890628517026178,"ASS"
63,33,0.890629221746166,"ASS"
65,33,0.890629931021754,"ASS"
66,33,0.890630287372846,"ASS"
69,33,0.890631363303133,"ASS"
72,33,0.890632449590788,"ASS"
84,33,0.890636522128498,"ASS"
89,33,0.890638420276421,"ASS"
48,34,0.890639960189738,"ASS"
51,34,0.890641127692509,"ASS"
52,34,0.890641519265058,"ASS"
55,34,0.890642701225576,"ASS"
57,34,0.89064349525337,"ASS"
59,34,0.890644294141523,"ASS"
60,34,0.890644695412806,"ASS"
64,34,0.890646312721978,"ASS"
75,34,0.890650861968039,"ASS"
77,34,0.89065170525097,"ASS"
85,34,0.890654265175604,"ASS"
86,34,0.890654696234139,"ASS"
87,34,0.890655128555968,"ASS"
42,35,0.890661314820239,"ASS"
43,35,0.890661766329715,"ASS"
45,35,0.890662673234555,"ASS"
47,35,0.890663585332526,"ASS"
48,35,0.890664043333415,"ASS"
52,35,0.89066588839148,"ASS"
57,35,0.890668224221052,"ASS"
72,35,0.890675430388706,"ASS"
75,35,0.890676907702891,"ASS"
77,35,0.890677899314614,"ASS"
79,35,0.890678896330891,"ASS"
81,35,0.890679898765501,"ASS"
86,35,0.89068242864766,"ASS"
