X,Y,Prediction,Method
85,33,0.1514514982700348,DNN
77,45,0.08131777495145798,DNN
45,61,0.15056931972503662,DNN
45,63,0.17461633682250977,DNN
65,28,0.13555961847305298,DNN
72,68,0.0812910869717598,DNN
87,33,0.12509354948997498,DNN
62,93,0.06475376337766647,DNN
75,17,0.13552062213420868,DNN
67,28,0.11972199380397797,DNN
65,35,0.13192947208881378,DNN
46,70,0.0858871266245842,DNN
97,14,0.5192351341247559,DNN
76,65,0.011062098667025566,DNN
82,35,0.15072891116142273,DNN
64,39,0.11551079154014587,DNN
81,42,0.13391241431236267,DNN
51,76,0.08743017166852951,DNN
78,4,0.4165419340133667,DNN
43,68,0.1847841739654541,DNN
56,55,0.14571107923984528,DNN
47,30,0.2284354865550995,DNN
54,91,0.2118840515613556,DNN
68,36,0.119428850710392,DNN
74,63,0.012822535820305347,DNN
46,62,0.14773960411548615,DNN
44,64,0.17885971069335938,DNN
65,24,0.2476639598608017,DNN
88,22,0.1124805137515068,DNN
71,19,0.26321664452552795,DNN
81,4,0.6220985651016235,DNN
72,17,0.2914270758628845,DNN
76,32,0.13607050478458405,DNN
82,46,0.10389779508113861,DNN
53,87,0.12177201360464096,DNN
35,35,0.28922489285469055,DNN
44,82,0.15912719070911407,DNN
42,68,0.18699367344379425,DNN
56,84,0.12815642356872559,DNN
79,36,0.1310565173625946,DNN
71,66,0.10264464467763901,DNN
58,49,0.15454456210136414,DNN
91,29,0.0656854435801506,DNN
71,61,0.023034581914544106,DNN
70,86,0.08452039957046509,DNN
60,47,0.1477726697921753,DNN
60,59,0.1232171505689621,DNN
68,85,0.08697699755430222,DNN
43,78,0.10726012289524078,DNN
87,24,0.08487556129693985,DNN
80,37,0.12898927927017212,DNN
70,25,0.22398284077644348,DNN
54,83,0.11509975045919418,DNN
60,45,0.1496826559305191,DNN
38,79,0.22174561023712158,DNN
50,57,0.1683635413646698,DNN
52,69,0.0796784907579422,DNN
75,16,0.13643649220466614,DNN
75,25,0.11642252653837204,DNN
70,77,0.08141351491212845,DNN
72,14,0.314162015914917,DNN
48,75,0.092314712703228,DNN
61,33,0.14140543341636658,DNN
53,84,0.1181165874004364,DNN
73,8,0.20763644576072693,DNN
77,38,0.11761723458766937,DNN
62,98,0.06441598385572433,DNN
80,28,0.09325797110795975,DNN
61,67,0.13684260845184326,DNN
39,87,0.43625637888908386,DNN
96,4,0.7464622259140015,DNN
36,36,0.28466272354125977,DNN
50,42,0.19853301346302032,DNN
44,74,0.10139692574739456,DNN
61,68,0.1382690817117691,DNN
70,71,0.08466154336929321,DNN
62,96,0.07557666301727295,DNN
51,33,0.2044765055179596,DNN
56,35,0.1749538779258728,DNN
55,66,0.1824672818183899,DNN
58,32,0.16876092553138733,DNN
54,32,0.1918702870607376,DNN
60,32,0.1609375923871994,DNN
47,36,0.19782070815563202,DNN
48,73,0.07858114689588547,DNN
60,67,0.1414279192686081,DNN
83,22,0.13824395835399628,DNN
73,21,0.2567170560359955,DNN
58,73,0.1456202119588852,DNN
81,45,0.09891551733016968,DNN
52,82,0.13943898677825928,DNN
92,9,0.7885539531707764,DNN
76,40,0.08744855225086212,DNN
52,75,0.07157709449529648,DNN
75,34,0.08670903742313385,DNN
66,43,0.12663130462169647,DNN
73,72,0.07957874983549118,DNN
73,68,0.07823150604963303,DNN
65,95,0.057982124388217926,DNN
52,44,0.1633695363998413,DNN
40,64,0.16662132740020752,DNN
58,41,0.1656169593334198,DNN
35,77,0.12609122693538666,DNN
81,44,0.10798522084951401,DNN
68,30,0.11626245826482773,DNN
64,67,0.12267475575208664,DNN
74,62,0.015427811071276665,DNN
70,62,0.10562081634998322,DNN
34,70,0.12656354904174805,DNN
70,58,0.10844673216342926,DNN
42,71,0.08843713998794556,DNN
51,78,0.08676965534687042,DNN
64,69,0.123209148645401,DNN
66,27,0.12353730201721191,DNN
66,14,0.3298633396625519,DNN
62,85,0.09857450425624847,DNN
59,74,0.13945206999778748,DNN
60,75,0.13488145172595978,DNN
54,56,0.16900858283042908,DNN
23,89,0.8089747428894043,DNN
58,61,0.14989162981510162,DNN
33,81,0.4158307909965515,DNN
41,89,0.5923686027526855,DNN
59,52,0.14971712231636047,DNN
40,83,0.25756996870040894,DNN
33,72,0.13247568905353546,DNN
59,28,0.18517670035362244,DNN
62,82,0.10004858672618866,DNN
47,35,0.22138100862503052,DNN
66,62,0.11948693543672562,DNN
86,26,0.06877028942108154,DNN
61,69,0.13285291194915771,DNN
38,87,0.5796933770179749,DNN
79,1,0.5304599404335022,DNN
39,64,0.1957976371049881,DNN
74,42,0.07318399101495743,DNN
54,79,0.11158884316682816,DNN
96,24,0.116965152323246,DNN
61,83,0.10177939385175705,DNN
93,28,0.08236858993768692,DNN
57,93,0.0831848680973053,DNN
64,49,0.1266668736934662,DNN
39,73,0.1143488734960556,DNN
74,30,0.09176018089056015,DNN
84,42,0.16253982484340668,DNN
46,61,0.14329923689365387,DNN
77,53,0.08693749457597733,DNN
74,7,0.20689024031162262,DNN
88,31,0.10322187095880508,DNN
43,76,0.09695886820554733,DNN
80,17,0.23390911519527435,DNN
90,16,0.5716760158538818,DNN
64,98,0.07081276178359985,DNN
64,32,0.14859533309936523,DNN
76,42,0.12662553787231445,DNN
54,76,0.16454042494297028,DNN
69,67,0.09127157926559448,DNN
