"X","Y","Prediction","Method"
69,58,0.571428571428571,"CART"
64,64,0.214285714285714,"CART"
66,80,0,"CART"
71,64,0,"CART"
46,86,0.5,"CART"
60,74,0,"CART"
66,11,0.0909090909090909,"CART"
42,74,0,"CART"
82,25,0.222222222222222,"CART"
69,80,0,"CART"
46,71,0,"CART"
92,15,0.153846153846154,"CART"
87,21,0.555555555555556,"CART"
55,56,0,"CART"
74,12,0,"CART"
70,15,0,"CART"
57,91,0.533333333333333,"CART"
74,32,0,"CART"
51,83,0,"CART"
56,48,0.416666666666667,"CART"
37,76,0,"CART"
73,6,0,"CART"
78,17,0.133333333333333,"CART"
69,57,0.571428571428571,"CART"
51,85,0,"CART"
37,80,0,"CART"
61,37,0,"CART"
64,80,0.4,"CART"
72,20,0,"CART"
42,70,0,"CART"
71,41,0.285714285714286,"CART"
59,66,0,"CART"
43,85,0,"CART"
71,37,0,"CART"
41,82,0,"CART"
86,31,0,"CART"
68,12,0.0909090909090909,"CART"
71,69,0.214285714285714,"CART"
53,57,0,"CART"
64,91,0.0625,"CART"
82,45,0.4,"CART"
46,42,0.25,"CART"
68,18,0.0909090909090909,"CART"
73,57,0.428571428571429,"CART"
89,17,0.631578947368421,"CART"
53,34,0,"CART"
73,10,0,"CART"
68,76,0,"CART"
53,62,0,"CART"
55,85,0,"CART"
63,63,0,"CART"
52,77,0,"CART"
62,62,0,"CART"
78,8,0.428571428571429,"CART"
76,54,0,"CART"
62,64,0,"CART"
53,30,0.0769230769230769,"CART"
64,68,0,"CART"
65,98,0,"CART"
52,33,0.0769230769230769,"CART"
65,76,0.1875,"CART"
40,36,0.4,"CART"
70,64,0.214285714285714,"CART"
52,61,0,"CART"
58,77,0,"CART"
79,45,0,"CART"
67,59,0.0909090909090909,"CART"
31,78,0.294117647058824,"CART"
66,45,0.769230769230769,"CART"
52,56,0,"CART"
56,57,0,"CART"
60,68,0,"CART"
55,69,0,"CART"
35,76,0,"CART"
53,43,0.2,"CART"
39,82,0.285714285714286,"CART"
97,15,0.125,"CART"
62,87,0,"CART"
35,88,0.428571428571429,"CART"
33,93,1,"CART"
86,40,0.5625,"CART"
51,45,0.2,"CART"
62,88,0,"CART"
67,96,0.166666666666667,"CART"
58,75,0,"CART"
60,81,0.157894736842105,"CART"
80,43,0,"CART"
39,71,0.111111111111111,"CART"
79,25,0,"CART"
61,64,0,"CART"
53,90,0.533333333333333,"CART"
74,51,0,"CART"
70,54,0.0909090909090909,"CART"
81,30,0,"CART"
64,60,0.444444444444444,"CART"
67,62,0,"CART"
54,38,0.266666666666667,"CART"
45,82,0,"CART"
81,21,0.555555555555556,"CART"
75,22,0,"CART"
81,25,0,"CART"
78,1,0.25,"CART"
79,46,0,"CART"
52,71,0,"CART"
54,40,0.266666666666667,"CART"
67,75,0.1875,"CART"
38,91,1,"CART"
83,46,0.0769230769230769,"CART"
73,42,0.285714285714286,"CART"
43,88,0.153846153846154,"CART"
66,22,0,"CART"
85,28,0.0555555555555556,"CART"
50,76,0,"CART"
66,51,0.555555555555556,"CART"
44,78,0,"CART"
65,48,0,"CART"
98,13,0.6875,"CART"
67,45,0,"CART"
40,69,0.111111111111111,"CART"
57,28,0.117647058823529,"CART"
52,36,0,"CART"
65,56,0.1875,"CART"
72,69,0,"CART"
70,75,0.1875,"CART"
77,49,0,"CART"
67,93,0,"CART"
54,28,1,"CART"
75,13,0,"CART"
34,92,1,"CART"
73,48,0.388888888888889,"CART"
83,19,0.631578947368421,"CART"
58,79,0,"CART"
62,10,0.111111111111111,"CART"
