"Longitude","Latitude","Prediction","Method"
-106.768337,32.317593,0.0492476060191518,"CART"
-90.182722,32.329111,0.0492476060191518,"CART"
-95.415754,32.344027,0.0492476060191518,"CART"
-104.262726,32.380118,0.0492476060191518,"CART"
-86.263394,32.412811,0.0492476060191518,"CART"
-92.046196,32.509959,0.0492476060191518,"CART"
-115.48307,32.67618,0.0492476060191518,"CART"
-115.56306,32.79222,0.0492476060191518,"CART"
-96.860117,32.820061,0.0492476060191518,"CART"
-97.905931,32.868773,0.103448275862069,"CART"
-96.808498,32.919206,0.0492476060191518,"CART"
-96.459211,32.936523,0.103448275862069,"CART"
-97.477175,32.987891,0.0492476060191518,"CART"
-115.62361,33.0325,0.0492476060191518,"CART"
-80.030712,33.183016,0.0492476060191518,"CART"
-115.54528,33.213611,0.0492476060191518,"CART"
-97.196284,33.219069,0.0492476060191518,"CART"
-112.160597,33.290229,0.0492476060191518,"CART"
-117.09023,33.362593,0.907894736842105,"CART"
-112.07526,33.40314,0.0492476060191518,"CART"
-111.86536,33.41018,0.0492476060191518,"CART"
-111.93471,33.41123,0.0492476060191518,"CART"
-111.5436,33.4214,0.0492476060191518,"CART"
-112.095767,33.503833,0.0492476060191518,"CART"
-111.60972,33.54558,0.0492476060191518,"CART"
-112.06619,33.56031,0.0492476060191518,"CART"
-82.131249,33.582044,0.0492476060191518,"CART"
-112.34185,33.63718,0.0492476060191518,"CART"
-84.2905,33.6878,0.0492476060191518,"CART"
-111.85575,33.70639,0.0492476060191518,"CART"
-90.734175,33.750838,0.0492476060191518,"CART"
-80.781135,33.81468,0.709090909090909,"CART"
-118.205,33.901389,0.0492476060191518,"CART"
-116.85841,33.92086,0.0492476060191518,"CART"
-111.79871,33.9828,0.0492476060191518,"CART"
-89.799183,34.002747,0.0492476060191518,"CART"
-84.607423,34.015436,0.0492476060191518,"CART"
-117.7514,34.06703,0.0492476060191518,"CART"
-117.49201,34.10002,0.0492476060191518,"CART"
-118.1272,34.1326,0.0492476060191518,"CART"
-117.27235,34.2431,0.0492476060191518,"CART"
-84.059506,34.376227,0.0492476060191518,"CART"
-119.691218,34.427775,0.709090909090909,"CART"
-85.408847,34.474526,0.0492476060191518,"CART"
-86.967536,34.530717,0.0492476060191518,"CART"
-112.463213,34.612055,0.0492476060191518,"CART"
-86.756174,34.772727,0.0492476060191518,"CART"
-84.626423,34.785219,0.0492476060191518,"CART"
-89.98778,34.82056,0.0492476060191518,"CART"
-97.522753,34.984686,0.0492476060191518,"CART"
-78.991692,35.002304,0.0492476060191518,"CART"
-120.50103,35.03146,0.709090909090909,"CART"
-119.40262,35.051454,0.0492476060191518,"CART"
-111.652777,35.206111,0.0492476060191518,"CART"
-83.7955,35.2578,0.0492476060191518,"CART"
-82.7925,35.379167,0.0492476060191518,"CART"
-83.442133,35.434767,0.0492476060191518,"CART"
-97.751503,35.479215,0.0492476060191518,"CART"
-119.272606,35.503587,0.0492476060191518,"CART"
-83.783611,35.603056,0.0492476060191518,"CART"
-94.669697,35.750735,0.0492476060191518,"CART"
-115.357087,35.785665,0.0492476060191518,"CART"
-81.191,35.9138,0.0492476060191518,"CART"
-81.933072,35.972347,0.0492476060191518,"CART"
-115.268517,36.004733,0.0492476060191518,"CART"
-94.167436,36.011703,0.0492476060191518,"CART"
-78.904037,36.032955,0.0492476060191518,"CART"
-83.764806,36.085508,0.0492476060191518,"CART"
-96.361196,36.105481,0.0492476060191518,"CART"
-79.802314,36.109006,0.0492476060191518,"CART"
-98.931973,36.158414,0.0492476060191518,"CART"
-115.263038,36.16976,0.0492476060191518,"CART"
-106.698369,36.187742,0.0492476060191518,"CART"
-95.976537,36.204902,0.0492476060191518,"CART"
-86.74472,36.205055,0.0492476060191518,"CART"
-79.09197,36.306965,0.0492476060191518,"CART"
-114.8799,36.40493,0.0492476060191518,"CART"
-121.73333,36.48187,0.907894736842105,"CART"
-82.485742,36.58211,0.0492476060191518,"CART"
-120.382331,36.634225,0.907894736842105,"CART"
-76.73078,36.66525,0.709090909090909,"CART"
-119.77321,36.78538,0.709090909090909,"CART"
-107.652192,36.809735,0.0492476060191518,"CART"
-119.716433,36.819449,0.907894736842105,"CART"
-87.323337,36.91171,0.0492476060191518,"CART"
-120.034203,36.953256,0.0492476060191518,"CART"
-121.600031,37.079379,0.907894736842105,"CART"
-88.60801,37.08727,0.0492476060191518,"CART"
-78.3069,37.1655,0.709090909090909,"CART"
-113.305096,37.179125,0.0492476060191518,"CART"
-121.979675,37.226862,0.907894736842105,"CART"
-94.42468,37.2385,0.0492476060191518,"CART"
-107.484167,37.30389,0.0492476060191518,"CART"
-121.894898,37.348497,0.907894736842105,"CART"
-108.592334,37.350054,0.0492476060191518,"CART"
-77.59355,37.35748,0.0492476060191518,"CART"
-82.53532,37.4826,0.0492476060191518,"CART"
-77.2188,37.60613,0.0492476060191518,"CART"
-122.169935,37.743065,0.907894736842105,"CART"
-122.399044,37.765946,0.907894736842105,"CART"
-122.026154,37.936013,0.907894736842105,"CART"
-87.577222,38.013333,0.0492476060191518,"CART"
-87.278056,38.051667,0.0492476060191518,"CART"
-78.50397,38.07657,0.0492476060191518,"CART"
-87.536667,38.113889,0.0492476060191518,"CART"
-86.60325,38.115152,0.0492476060191518,"CART"
-85.574361,38.182435,0.0492476060191518,"CART"
-85.82678,38.23158,0.0492476060191518,"CART"
-109.82126,38.45832,0.0492476060191518,"CART"
-121.211131,38.494475,0.0492476060191518,"CART"
-78.43471,38.5231,0.0492476060191518,"CART"
-82.731163,38.548136,0.0492476060191518,"CART"
-75.6106,38.6539,0.0492476060191518,"CART"
-92.09308,38.70608,0.0492476060191518,"CART"
-120.81162,38.73196,0.0492476060191518,"CART"
-77.63462,38.85287,0.0492476060191518,"CART"
-76.958072,38.895572,0.709090909090909,"CART"
-121.09959,38.93568,0.0492476060191518,"CART"
-104.817215,38.958341,0.0492476060191518,"CART"
-77.016715,38.970092,0.0492476060191518,"CART"
-95.711275,39.024265,0.0492476060191518,"CART"
-90.84927,39.04577,0.0492476060191518,"CART"
-76.878333,39.055277,0.0492476060191518,"CART"
-88.548934,39.067159,0.0492476060191518,"CART"
-121.618549,39.138773,0.103448275862069,"CART"
-84.69086,39.21487,0.0492476060191518,"CART"
-86.292269,39.263914,0.0492476060191518,"CART"
-78.08157,39.28102,0.0492476060191518,"CART"
-75.797317,39.305021,0.0492476060191518,"CART"
-94.580931,39.331913,0.0492476060191518,"CART"
-107.23056,39.4125,0.0492476060191518,"CART"
-75.025204,39.422273,0.0492476060191518,"CART"
-84.20077,39.42689,0.0492476060191518,"CART"
-81.460443,39.432117,0.0492476060191518,"CART"
-108.02611,39.43806,0.0492476060191518,"CART"
-77.042252,39.444294,0.0492476060191518,"CART"
-91.788991,39.474976,0.103448275862069,"CART"
-119.7954,39.521933,0.0492476060191518,"CART"
-94.55594,39.53063,0.0492476060191518,"CART"
-119.71877,39.621434,0.0492476060191518,"CART"
-104.569335,39.638522,0.0492476060191518,"CART"
-79.920278,39.649444,0.0492476060191518,"CART"
-121.84047,39.76168,0.0492476060191518,"CART"
-84.134412,39.785644,0.0492476060191518,"CART"
-80.26567,39.80933,0.0492476060191518,"CART"
-89.640926,39.831522,0.0492476060191518,"CART"
-84.720524,39.83562,0.0492476060191518,"CART"
-83.99773,39.85567,0.0492476060191518,"CART"
-91.335868,39.915409,0.0492476060191518,"CART"
-79.805499,39.917663,0.0492476060191518,"CART"
-77.30968,39.92002,0.0492476060191518,"CART"
-82.75892,39.954457,0.0492476060191518,"CART"
-76.1124,40.043833,0.709090909090909,"CART"
-76.283333,40.046667,0.0492476060191518,"CART"
-84.113808,40.08502,0.0492476060191518,"CART"
-108.761389,40.086944,0.0492476060191518,"CART"
-82.959773,40.0877,0.0492476060191518,"CART"
-74.882222,40.107222,0.0492476060191518,"CART"
-79.902222,40.146667,0.0492476060191518,"CART"
-104.72613,40.181625,0.907894736842105,"CART"
-105.54564,40.27813,0.0492476060191518,"CART"
-110.009732,40.294178,0.0492476060191518,"CART"
-78.915,40.309722,0.709090909090909,"CART"
-74.8729,40.3125,0.0492476060191518,"CART"
-83.063971,40.356694,0.0492476060191518,"CART"
-80.592318,40.427372,0.0492476060191518,"CART"
-74.429439,40.462182,0.709090909090909,"CART"
-109.561472,40.46471,0.0492476060191518,"CART"
-79.960757,40.46542,0.103448275862069,"CART"
-86.109688,40.481347,0.0492476060191518,"CART"
-88.996896,40.518735,0.0492476060191518,"CART"
-78.370833,40.535278,0.907894736842105,"CART"
-122.38092,40.55013,0.0492476060191518,"CART"
-111.894167,40.598056,0.0492476060191518,"CART"
-112.35578,40.60055,0.0492476060191518,"CART"
-74.126081,40.67025,0.103448275862069,"CART"
-77.9319,40.7208,0.0492476060191518,"CART"
-80.316442,40.747796,0.709090909090909,"CART"
-111.82835,40.766528,0.0492476060191518,"CART"
-111.945849,40.777145,0.0492476060191518,"CART"
-111.931,40.78422,0.0492476060191518,"CART"
-74.676301,40.787628,0.0492476060191518,"CART"
-73.902,40.816,0.709090909090909,"CART"
-96.671373,40.98498,0.0492476060191518,"CART"
-73.585128,41.004657,0.0492476060191518,"CART"
-75.32328,41.08306,0.0492476060191518,"CART"
-80.640576,41.106182,0.0492476060191518,"CART"
-80.484779,41.215014,0.0492476060191518,"CART"
-88.190967,41.221537,0.0492476060191518,"CART"
-72.07882,41.35362,0.0492476060191518,"CART"
-73.443056,41.399167,0.0492476060191518,"CART"
-75.578186,41.479116,0.709090909090909,"CART"
-112.021476,41.485007,0.0492476060191518,"CART"
-83.718949,41.4942,0.0492476060191518,"CART"
-81.458871,41.536942,0.0492476060191518,"CART"
-86.68502,41.629259,0.0492476060191518,"CART"
-76.939167,41.644722,0.0492476060191518,"CART"
-87.99057,41.66812,0.0492476060191518,"CART"
-86.214722,41.69666,0.0492476060191518,"CART"
-90.521944,41.699174,0.0492476060191518,"CART"
-76.512726,41.705226,0.709090909090909,"CART"
-85.824696,41.716959,0.0492476060191518,"CART"
-109.788333,41.750556,0.0492476060191518,"CART"
-95.928185,41.832256,0.0492476060191518,"CART"
-71.36097,41.841039,0.103448275862069,"CART"
-87.75247,41.855243,0.0492476060191518,"CART"
-80.572808,41.959695,0.0492476060191518,"CART"
-70.023598,41.975804,0.0492476060191518,"CART"
-86.309694,42.19779,0.0492476060191518,"CART"
-70.963346,42.241229,0.0492476060191518,"CART"
-91.526879,42.281013,0.0492476060191518,"CART"
-72.334079,42.298493,0.0492476060191518,"CART"
-110.098861,42.486361,0.0492476060191518,"CART"
-71.306986,42.612085,0.907894736842105,"CART"
-109.753,42.719,0.0492476060191518,"CART"
-82.793463,42.731394,0.0492476060191518,"CART"
-84.562867,42.76138,0.103448275862069,"CART"
-96.90383,42.78943,0.103448275862069,"CART"
-84.393795,42.798339,0.0492476060191518,"CART"
-112.460347,42.876725,0.0492476060191518,"CART"
-73.24984,42.88759,0.0492476060191518,"CART"
-109.788,42.9288,0.0492476060191518,"CART"
-72.272332,42.930521,0.709090909090909,"CART"
-82.456229,42.953336,0.0492476060191518,"CART"
-70.713958,43.045269,0.907894736842105,"CART"
-76.05921,43.05235,0.709090909090909,"CART"
-87.90144,43.09456,0.0492476060191518,"CART"
-94.693518,43.123704,0.0492476060191518,"CART"
-77.54817,43.14618,0.709090909090909,"CART"
-83.461541,43.168336,0.0492476060191518,"CART"
-87.92087,43.34317,0.0492476060191518,"CART"
-74.51625,43.44957,0.709090909090909,"CART"
-96.78331,43.59901,0.907894736842105,"CART"
-72.309499,43.629605,0.103448275862069,"CART"
-88.42205,43.6874,0.0492476060191518,"CART"
-87.792235,43.815596,0.0492476060191518,"CART"
-123.0353,43.8345,0.709090909090909,"CART"
-71.217639,44.308132,0.709090909090909,"CART"
-73.90312,44.36608,0.0492476060191518,"CART"
-73.8589,44.39308,0.103448275862069,"CART"
-87.50525,44.44312,0.0492476060191518,"CART"
-93.512534,44.791437,0.0492476060191518,"CART"
-106.961388,44.803888,0.0492476060191518,"CART"
-97.128802,44.89965,0.907894736842105,"CART"
-92.765136,45.168004,0.709090909090909,"CART"
-122.7721,45.768531,0.907894736842105,"CART"
-119.262991,45.828968,0.0492476060191518,"CART"
-93.75945,46.2053,0.0492476060191518,"CART"
-105.812778,46.411389,0.709090909090909,"CART"
-90.65615,46.60234,0.709090909090909,"CART"
-114.021499,46.842181,0.907894736842105,"CART"
-117.52997,47.41645,0.0492476060191518,"CART"
-122.064722,47.5525,0.709090909090909,"CART"
-95.0166,47.8796,0.0492476060191518,"CART"
-101.571583,47.940861,0.0492476060191518,"CART"
-102.4018,48.64193,0.0492476060191518,"CART"
-148.9676,63.7232,0.103448275862069,"CART"
